event_id,user_id,ts,event_type,paywall_type,converted,price
e_da6b1a5a81774307,u_0ea2c49a8d65,2024-03-07 03:39:00,contentViewed_other,,,
e_a699b3c4247e4854,u_eff9442823f1,2024-03-07 03:46:00,habitDone,,,
e_6206ded8dbad44d0,u_66f2c2b36132,2024-03-07 03:47:00,appOpen,,,
e_0c25fd9ee8c24b1a,u_f8fc5e5b572d,2024-03-07 03:48:00,contentViewed_anxiety,,,
e_202954979fea427f,u_ce9c8b7fbab3,2024-03-07 04:03:00,habitDone,,,
e_1bb1d0fdf0a24058,u_9e8d6a358bf0,2024-03-07 04:13:00,habitDone,,,
e_8cf77d69e1cd4b6e,u_b82f29538eb3,2024-03-07 04:16:00,habitDone,,,
e_23a1bc33a85043d8,u_a975e29f3e55,2024-03-07 04:18:00,habitDone,,,
e_8a998a15ad64440e,u_09366b16b53d,2024-03-07 04:20:00,appOpen,,,
e_2d16268087874bb5,u_c0efc6fd82a1,2024-03-07 04:22:00,contentViewed_anxiety,,,
e_8b792ea0ab4a4055,u_36137f833012,2024-03-07 04:23:00,habitDone,,,
e_e540b43a29f849ae,u_465d8ed516dc,2024-03-07 04:28:00,contentViewed_other,,,
e_0172c99bb13046a7,u_300601ecf259,2024-03-07 04:29:00,contentViewed_other,,,
e_f036c17188424961,u_f5239f72def8,2024-03-07 04:36:00,habitDone,,,
e_8a0dcdd487284d1b,u_f4c8d224f997,2024-03-07 04:37:00,habitDone,,,
e_6b5c787021bd4220,u_38210dc60ebb,2024-03-07 04:41:00,contentViewed_anxiety,,,
e_14a66156c8b24481,u_f136e280534b,2024-03-07 04:52:00,habitDone,,,
e_d7cbf0090afc495f,u_59deec813c6d,2024-03-07 04:58:00,contentViewed_anxiety,,,
e_05f4af2e81c24ffb,u_62cde058af50,2024-03-07 04:58:00,contentViewed_other,,,
e_8b0cd2c6a8964d6e,u_8971b9e5f32f,2024-03-07 05:04:00,contentViewed_bible,,,
e_455d12b49afc4aaa,u_d48c3bfba593,2024-03-07 05:18:00,appOpen,,,
e_c8b58eb433434a5b,u_a567c261d665,2024-03-07 05:30:00,contentViewed_other,,,
e_db3aeca498764d5a,u_54f895624c0f,2024-03-07 05:39:00,habitDone,,,
e_4e82477643e142cf,u_c9b6ed770eac,2024-03-07 05:48:00,contentViewed_other,,,
e_2e45ce8f65524710,u_fffb5b003287,2024-03-07 05:51:00,habitDone,,,
e_78ed517eaae04c08,u_71ceadb4378f,2024-03-07 05:52:00,habitDone,,,
e_e378255a77094872,u_86035f18c5ef,2024-03-07 05:54:00,appOpen,,,
e_3d0f0f0da2374be1,u_99cd5b3d696a,2024-03-07 06:05:00,habitDone,,,
e_3bddfa68e42a4990,u_1c499fab5753,2024-03-07 06:15:00,habitDone,,,
e_447e2750cbcd45a2,u_31712608ad8d,2024-03-07 06:28:00,contentViewed_other,,,
e_d409ff29f460423b,u_2b0170159375,2024-03-07 06:35:00,habitDone,,,
e_f3ceeaea02334411,u_6555941c7026,2024-03-07 06:46:00,contentViewed_anxiety,,,
e_3399264bc9794bba,u_857d95f05003,2024-03-07 07:20:00,contentViewed_other,,,
e_74498e0ccb5849d0,u_0ac365699a97,2024-03-07 07:26:00,appOpen,,,
e_4208e54767444332,u_f463fcc2cc98,2024-03-07 07:27:00,contentViewed_bible,,,
e_5ebda755254e4ff1,u_ec20c20e6772,2024-03-07 07:35:00,contentViewed_anxiety,,,
e_6e6d28faf04d4974,u_8e9adb9f802a,2024-03-07 07:43:00,contentViewed_sleep,,,
e_d4bdb19bd43b4c53,u_bed5c9765bd6,2024-03-07 07:43:00,habitDone,,,
e_11a7dfb3827c4b28,u_3282136d31a0,2024-03-07 07:50:00,contentViewed_sleep,,,
e_2796d0a96fe6481d,u_8551c29fadac,2024-03-07 07:51:00,contentViewed_other,,,
e_2de88d43461048f5,u_2d226b823f75,2024-03-07 08:04:00,contentViewed_anxiety,,,
e_2a9a706d280245a9,u_84848d6c868d,2024-03-07 08:09:00,contentViewed_other,,,
e_1194ba060f5348d4,u_1ac9a04fec39,2024-03-07 08:11:00,contentViewed_other,,,
e_068bc9727ee24324,u_857d95f05003,2024-03-07 08:14:00,habitDone,,,
e_ba048743d1924b2d,u_f6609d8b4b01,2024-03-07 08:25:00,paywallShown,sleep,False,
e_0553de50aec64461,u_c9256c6ff204,2024-03-07 08:39:00,contentViewed_bible,,,
e_04efceeaa274458b,u_9b00b265c9e8,2024-03-07 08:50:00,contentViewed_anxiety,,,
e_90550c0b83e044df,u_4e05965f2dcb,2024-03-07 08:59:00,paywallShown,biblestudy,False,
e_8fd6315a6cc2494c,u_3e24884f522e,2024-03-07 09:03:00,contentViewed_sleep,,,
e_dad119ea37fe4764,u_896df59894c7,2024-03-07 09:06:00,contentViewed_anxiety,,,
e_a7d8fc39aa57464f,u_07f3832bd801,2024-03-07 09:10:00,contentViewed_other,,,
e_61b6e23cba21404e,u_9e6b00ccfd1f,2024-03-07 09:10:00,contentViewed_other,,,
e_21150f1c406e4b41,u_315c055c236c,2024-03-07 09:14:00,contentViewed_sleep,,,
e_f636ec9e055247b8,u_590c6238b408,2024-03-07 09:21:00,appOpen,,,
e_2f024bca5e8d4ec6,u_a88cf8a56fbe,2024-03-07 09:25:00,paywallShown,sleep,True,
e_79a24f17860548f7,u_a975e29f3e55,2024-03-07 09:39:00,contentViewed_other,,,
e_ffa916b99a564ba5,u_2dc2fdb46242,2024-03-07 09:39:00,contentViewed_bible,,,
e_0feb1e690f774229,u_a88cf8a56fbe,2024-03-07 09:41:00,purchaseCompleted,sleep,,9.99
e_a0393690f38c4cd4,u_cc4fbd4114c8,2024-03-07 09:48:00,contentViewed_bible,,,
e_8c21c49274dc42b6,u_d123187aded9,2024-03-07 09:49:00,appOpen,,,
e_b08c8c7f0244461d,u_df7f4c38be1e,2024-03-07 09:57:00,contentViewed_anxiety,,,
e_7f2bb415834044f8,u_bdab3ea54bac,2024-03-07 10:15:00,paywallShown,generic,False,
e_45166f0580584843,u_ce4458390e57,2024-03-07 10:16:00,contentViewed_anxiety,,,
e_0b0a12a859f846b6,u_a2af49fb838e,2024-03-07 10:19:00,appOpen,,,
e_6c44f3f3d11243b8,u_dbfd96b892bd,2024-03-07 10:21:00,contentViewed_bible,,,
e_41f79dc413e24c94,u_3e24884f522e,2024-03-07 10:26:00,contentViewed_sleep,,,
e_94257e88d8e241cc,u_e9c78f0fc868,2024-03-07 10:29:00,contentViewed_anxiety,,,
e_2b0cb9bcc05948f1,u_ba606ae7f686,2024-03-07 10:42:00,habitDone,,,
e_b5ff95b4cb2c402f,u_f5239f72def8,2024-03-07 10:59:00,contentViewed_other,,,
e_7afbe68e92ef4393,u_e61cdecf52a4,2024-03-07 11:01:00,paywallShown,anxiety,False,
e_d2332125763646c4,u_a2f5e7a138e7,2024-03-07 11:04:00,contentViewed_sleep,,,
e_7b168918bc0b451b,u_a88cf8a56fbe,2024-03-07 11:06:00,contentViewed_sleep,,,
e_8955c9283143444a,u_da9efd99ea50,2024-03-07 11:26:00,contentViewed_bible,,,
e_34edb6079a254955,u_192d2711ee03,2024-03-07 11:28:00,contentViewed_other,,,
e_29c5b2ce46c04926,u_3b3db87ebbf3,2024-03-07 11:29:00,paywallShown,sleep,True,
e_b3d6888a23d940f8,u_3b3db87ebbf3,2024-03-07 11:31:00,purchaseCompleted,sleep,,14.99
e_3ea3036804c342b3,u_470e0f25a91b,2024-03-07 11:34:00,habitDone,,,
e_f9469ef559844432,u_3af81465a06a,2024-03-07 11:37:00,paywallShown,biblestudy,False,
e_dd676d59efcb4763,u_53626a2d7671,2024-03-07 11:40:00,appOpen,,,
e_10b48bc3611f4782,u_9fc708e3f52c,2024-03-07 11:51:00,contentViewed_other,,,
e_529c1ea9cb7a4b65,u_811710db91f4,2024-03-07 11:55:00,appOpen,,,
e_afb16440d1a84eb5,u_f136e280534b,2024-03-07 12:17:00,contentViewed_other,,,
e_1932191f1f5845cf,u_6555941c7026,2024-03-07 12:22:00,habitDone,,,
e_b0b70e83d47a465b,u_1978bc3a9306,2024-03-07 12:24:00,appOpen,,,
e_2246f160c28b4881,u_a2af49fb838e,2024-03-07 12:33:00,habitDone,,,
e_73f49859c1af4869,u_6de1c647f4bb,2024-03-07 12:36:00,paywallShown,sleep,False,
e_e71d83e8e0c84708,u_4281ef8126ec,2024-03-07 12:39:00,paywallShown,anxiety,False,
e_ba7e527ad0994e37,u_31b1dbe4f067,2024-03-07 12:40:00,paywallShown,biblestudy,True,
e_77bcb5239cac450e,u_4b63918c4b02,2024-03-07 12:46:00,habitDone,,,
e_e208e3f93c5b4f8d,u_941400da502c,2024-03-07 12:49:00,appOpen,,,
e_d6898b28ed0d4adf,u_0076d98da341,2024-03-07 12:50:00,contentViewed_other,,,
e_e015914396fa4cba,u_f136e280534b,2024-03-07 12:51:00,habitDone,,,
e_77ac65c8e37746c1,u_c5b950c2466c,2024-03-07 12:52:00,contentViewed_bible,,,
e_73efe7af49ac46bb,u_3a13a525a854,2024-03-07 12:53:00,contentViewed_sleep,,,
e_39ab9a31149e4d97,u_31b1dbe4f067,2024-03-07 12:54:00,purchaseCompleted,biblestudy,,19.99
e_71a8604ec65b4bfe,u_cff4ffbc524f,2024-03-07 12:57:00,paywallShown,generic,False,
e_fe719c7fe79a43b1,u_b8a463d98c19,2024-03-07 12:58:00,contentViewed_other,,,
e_cace35133f8f4f65,u_941400da502c,2024-03-07 13:09:00,paywallShown,generic,False,
e_1011c6b9cbf9433e,u_d7cec357c117,2024-03-07 13:13:00,contentViewed_anxiety,,,
e_b47ede9034044d77,u_ba466efdef89,2024-03-07 13:14:00,appOpen,,,
e_993f1db676284b80,u_470e0f25a91b,2024-03-07 13:34:00,appOpen,,,
e_232a25a988674dba,u_5392795ea978,2024-03-07 13:36:00,appOpen,,,
e_41c9282de26d4538,u_31b1dbe4f067,2024-03-07 13:41:00,appOpen,,,
e_7119d2885837458c,u_61cd078a2141,2024-03-07 13:46:00,paywallShown,sleep,False,
e_5a1d0ba84e5f4efe,u_c1a3e5a22f64,2024-03-07 13:56:00,appOpen,,,
e_c7757e45eaf74016,u_909842b10eb5,2024-03-07 14:03:00,paywallShown,anxiety,False,
e_dfaabbd65ddb4a88,u_a2af49fb838e,2024-03-07 14:05:00,contentViewed_other,,,
e_42d6eec329bf4abf,u_c72c87174fc8,2024-03-07 14:06:00,appOpen,,,
e_460ac57c82fb45c0,u_303c2db99452,2024-03-07 14:25:00,paywallShown,biblestudy,False,
e_ca27d7f6fb8847e4,u_2664a6b20cbf,2024-03-07 14:28:00,paywallShown,generic,False,
e_4bb022b28b1f4fd4,u_73f1405ea2d5,2024-03-07 14:28:00,paywallShown,sleep,False,
e_67bd0d5b67cc4764,u_3ba89fbe0929,2024-03-07 14:30:00,appOpen,,,
e_b4bec7a57e8d404e,u_ab06beb5f8b3,2024-03-07 14:32:00,contentViewed_bible,,,
e_fefbe654cd354c95,u_af7e4f45e3dc,2024-03-07 14:50:00,contentViewed_bible,,,
e_5c22e31856f54822,u_cbc6d98586e6,2024-03-07 15:03:00,paywallShown,anxiety,False,
e_66ff090d533e458e,u_a88cf8a56fbe,2024-03-07 15:04:00,appOpen,,,
e_cdae2db7e80c4138,u_9a9499a93ff6,2024-03-07 15:05:00,habitDone,,,
e_b5bca28b51b04823,u_91625c6387c5,2024-03-07 15:08:00,contentViewed_bible,,,
e_3f5e772b152b4983,u_071ac8842c13,2024-03-07 15:14:00,appOpen,,,
e_cbdb3e4e3b494756,u_71ea3025be4d,2024-03-07 15:23:00,contentViewed_other,,,
e_1afe97edae144068,u_f0245c7d7e87,2024-03-07 15:26:00,habitDone,,,
e_e1c20c03a8c64e41,u_7d88671e2210,2024-03-07 15:29:00,habitDone,,,
e_ab1b84eb4ed74672,u_e077633f85a5,2024-03-07 15:30:00,habitDone,,,
e_e4412efde6b3443c,u_ecbd75ce399d,2024-03-07 15:45:00,contentViewed_bible,,,
e_4f4d4875212b42ba,u_43715cdd88dd,2024-03-07 15:48:00,contentViewed_sleep,,,
e_ecbb1e3ac4e046d7,u_a5409a313ab8,2024-03-07 15:48:00,habitDone,,,
e_afa3457176d44abb,u_9e8d6a358bf0,2024-03-07 15:57:00,paywallShown,anxiety,True,
e_53fd5d6b76684340,u_e9c78f0fc868,2024-03-07 16:03:00,contentViewed_other,,,
e_c645592adc8d4e32,u_0ab9963e501d,2024-03-07 16:12:00,paywallShown,generic,False,
e_ff6e668f5b084eab,u_cbc6d98586e6,2024-03-07 16:15:00,contentViewed_anxiety,,,
e_0090c9a47a0a4304,u_033d924f6541,2024-03-07 16:19:00,contentViewed_anxiety,,,
e_eb5f23e0f47c40a2,u_9e8d6a358bf0,2024-03-07 16:20:00,purchaseCompleted,anxiety,,14.99
e_1c1f0acb806d402a,u_7e56497f8d5d,2024-03-07 16:26:00,contentViewed_sleep,,,
e_a29c4ab0036d4327,u_9e5989a32871,2024-03-07 16:34:00,contentViewed_anxiety,,,
e_c388ecb0d780404b,u_e5e228db726c,2024-03-07 16:49:00,habitDone,,,
e_f54491146f3140ae,u_bda15e81a144,2024-03-07 16:56:00,appOpen,,,
e_4849e62d4bf44796,u_5545d3306570,2024-03-07 17:03:00,paywallShown,biblestudy,False,
e_eafc46546e254bfc,u_c7c5fa7527bc,2024-03-07 17:06:00,contentViewed_other,,,
e_3813ad83485345ed,u_24eda6e0e276,2024-03-07 17:10:00,contentViewed_other,,,
e_c6abdc0e158a42e4,u_5cf6f4e6c002,2024-03-07 17:10:00,paywallShown,biblestudy,False,
e_5cf65c0fa9fd48a8,u_b9e45bc4c0d4,2024-03-07 17:13:00,contentViewed_bible,,,
e_9b1c43ec878d4f64,u_6de1c647f4bb,2024-03-07 17:33:00,appOpen,,,
e_d0fb6117abdb4dbe,u_31712608ad8d,2024-03-07 17:43:00,contentViewed_other,,,
e_f4f5c6f3c77d49b4,u_f422e270c348,2024-03-07 17:46:00,contentViewed_bible,,,
e_d72458de7dda49d8,u_4548210ea872,2024-03-07 17:50:00,paywallShown,anxiety,False,
e_4e95afa04f774536,u_a1107fe2c5eb,2024-03-07 17:50:00,appOpen,,,
e_b83b7a6881384c01,u_c7c5fa7527bc,2024-03-07 17:52:00,contentViewed_sleep,,,
e_47859f6806d4457c,u_41e83ce332a0,2024-03-07 17:57:00,contentViewed_other,,,
e_792ca6530c5a4557,u_f16e217a7387,2024-03-07 17:59:00,appOpen,,,
e_1f805648df7747a8,u_8ccb2bd758ec,2024-03-07 18:00:00,paywallShown,sleep,False,
e_2921b3270e1d46e3,u_e68487c4e615,2024-03-07 18:05:00,paywallShown,biblestudy,False,
e_c50455114b3b412e,u_31b1dbe4f067,2024-03-07 18:12:00,paywallShown,biblestudy,False,
e_96c706604e604cdb,u_a5c88efa1df3,2024-03-07 18:15:00,appOpen,,,
e_f8bb10a54a5445cf,u_8761f70834b1,2024-03-07 18:25:00,contentViewed_bible,,,
e_6b7d3624d735419b,u_ee7af5ef05f2,2024-03-07 18:30:00,habitDone,,,
e_853326d6ad30438b,u_7d88671e2210,2024-03-07 18:35:00,contentViewed_other,,,
e_6f5aac7cb54141cd,u_ec20c20e6772,2024-03-07 18:46:00,paywallShown,sleep,False,
e_e220b09b5e1740ad,u_bc078f2cf412,2024-03-07 18:58:00,appOpen,,,
e_b1fda3b6a1784aae,u_b0fa0c3f47c9,2024-03-07 18:59:00,contentViewed_other,,,
e_8be52d61ed1e41ba,u_e8c961d2ddcd,2024-03-07 19:03:00,habitDone,,,
e_b869a5b2aac84175,u_8229b7453a2d,2024-03-07 19:05:00,appOpen,,,
e_e2d88764f9594c68,u_ea502d8d4348,2024-03-07 19:19:00,contentViewed_other,,,
e_066e6956cc1743fe,u_cbe34ce748c1,2024-03-07 19:21:00,contentViewed_bible,,,
e_2f90fb80d4334ba6,u_2f957ae573a3,2024-03-07 19:34:00,contentViewed_sleep,,,
e_c5641691cf084aa2,u_42c4da7eb582,2024-03-07 19:38:00,appOpen,,,
e_0bced5b65cfd48ee,u_ab06beb5f8b3,2024-03-07 19:41:00,appOpen,,,
e_8867ebf504b24327,u_c7acd4de7fa5,2024-03-07 19:50:00,habitDone,,,
e_757fb7b5229b49e1,u_e134481ce459,2024-03-07 19:53:00,contentViewed_anxiety,,,
e_6bdbb74ec6264e3b,u_62cde058af50,2024-03-07 20:03:00,contentViewed_anxiety,,,
e_c803896ced5143a1,u_8971b9e5f32f,2024-03-07 20:04:00,contentViewed_bible,,,
e_e04245bac3314098,u_485fb261b770,2024-03-07 20:13:00,contentViewed_other,,,
e_871c3c39e75c4a6f,u_fcb20f9d64af,2024-03-07 20:13:00,appOpen,,,
e_e8d458390ea045dd,u_9f9eb2495e87,2024-03-07 20:15:00,contentViewed_other,,,
e_0a2c876e312241c9,u_919d7acb778f,2024-03-07 20:18:00,paywallShown,generic,False,
e_c26ae1d7ebd44004,u_3e24884f522e,2024-03-07 20:20:00,appOpen,,,
e_be9419c79bde4a98,u_38a544119bda,2024-03-07 20:25:00,appOpen,,,
e_49ec1fda822e4ee1,u_9a9499a93ff6,2024-03-07 20:28:00,contentViewed_sleep,,,
e_36a616768e724519,u_3cdca12ad83b,2024-03-07 20:29:00,habitDone,,,
e_2e875816baaa4b4c,u_e3247ca08ccf,2024-03-07 20:30:00,paywallShown,sleep,False,
e_a7ea5496cad049e8,u_485fb261b770,2024-03-07 20:31:00,contentViewed_anxiety,,,
e_99fb7bb4b53a473b,u_c9b6ed770eac,2024-03-07 20:41:00,contentViewed_other,,,
e_0a1340e9843c407e,u_93b13fabb6a8,2024-03-07 20:44:00,paywallShown,generic,False,
e_8c263e594d1941e0,u_5b373cc3085a,2024-03-07 20:50:00,habitDone,,,
e_75cf80df18c44168,u_a333678858d8,2024-03-07 20:52:00,habitDone,,,
e_d3582c7137b6480f,u_db669aadeee2,2024-03-07 20:52:00,paywallShown,sleep,False,
e_b0e11bcff0ed42b4,u_5b373cc3085a,2024-03-07 21:19:00,habitDone,,,
e_1026d73f221641ea,u_192d2711ee03,2024-03-07 21:19:00,appOpen,,,
e_1fdf8baa52df47a5,u_aeeda8eb43a3,2024-03-07 21:20:00,contentViewed_anxiety,,,
e_ffcf20b8857a4ac8,u_0ab9963e501d,2024-03-07 21:23:00,appOpen,,,
e_576894fb60074fa5,u_8e9adb9f802a,2024-03-07 21:24:00,contentViewed_sleep,,,
e_796c2f32c6cc4021,u_f463fcc2cc98,2024-03-07 21:27:00,contentViewed_bible,,,
e_59f83dfb57154197,u_a975e29f3e55,2024-03-07 21:31:00,habitDone,,,
e_6e8c5550f8154d28,u_e3247ca08ccf,2024-03-07 21:42:00,contentViewed_bible,,,
e_20424d55db5d4c08,u_54bbc8756155,2024-03-07 21:53:00,appOpen,,,
e_862598320b7247ba,u_8db3a591c350,2024-03-07 21:56:00,contentViewed_anxiety,,,
e_a06abeaa35d8488e,u_ad772b34fa55,2024-03-07 22:07:00,paywallShown,biblestudy,False,
e_c770be98cc254d7b,u_485fb261b770,2024-03-07 22:12:00,paywallShown,biblestudy,False,
e_08e8f146c6654dcf,u_faaa7fe563a8,2024-03-07 22:16:00,paywallShown,biblestudy,False,
e_93ae5f4a79784c24,u_f65a5f1fed07,2024-03-07 22:17:00,paywallShown,anxiety,False,
e_99d95d462f1647fc,u_f8fb9914f397,2024-03-07 22:31:00,paywallShown,anxiety,False,
e_e4946e51194a4c72,u_7e56497f8d5d,2024-03-07 22:35:00,contentViewed_sleep,,,
e_5a36254d68694846,u_2d2d1a8dd91d,2024-03-07 22:39:00,paywallShown,anxiety,False,
e_8a5556bae0ec4989,u_c2e206778eb7,2024-03-07 22:42:00,contentViewed_sleep,,,
e_4e04fa07308e4c53,u_3282136d31a0,2024-03-07 22:45:00,contentViewed_sleep,,,
e_44808cb378bb4ac1,u_af7e4f45e3dc,2024-03-07 22:50:00,contentViewed_bible,,,
e_4dfa0db950cb4f33,u_7c52fe0b6da9,2024-03-07 22:58:00,contentViewed_anxiety,,,
e_164095554d6b44d9,u_4a37b93042d9,2024-03-07 23:09:00,contentViewed_other,,,
e_60212ec245ce4b21,u_7658a12820c0,2024-03-07 23:25:00,habitDone,,,
e_281209c9a38a411d,u_d7cec357c117,2024-03-07 23:28:00,appOpen,,,
e_256ec98436884f8e,u_c417229742ca,2024-03-07 23:33:00,contentViewed_sleep,,,
e_5301347c3cb546d9,u_91625c6387c5,2024-03-07 23:45:00,habitDone,,,
e_db235f446cbe4f78,u_24546d7413de,2024-03-07 23:54:00,contentViewed_anxiety,,,
e_6f252104be90407a,u_9b00b265c9e8,2024-03-07 23:57:00,contentViewed_other,,,
e_8407705b1e3242a3,u_e61cdecf52a4,2024-03-08 00:02:00,habitDone,,,
e_9cbc652b6c4545dc,u_96c530f8c43f,2024-03-08 00:05:00,contentViewed_other,,,
e_bc3818141ab34bf2,u_f0073c7b7247,2024-03-08 00:26:00,appOpen,,,
e_54fd3a97414d439c,u_8b2b2816de65,2024-03-08 00:32:00,contentViewed_other,,,
e_beedf106d0004ad0,u_e077633f85a5,2024-03-08 00:42:00,contentViewed_bible,,,
e_fc5830fdc2274b0f,u_54bbc8756155,2024-03-08 00:43:00,contentViewed_bible,,,
e_b011a9fd623347c8,u_e5dcca846fe2,2024-03-08 00:56:00,habitDone,,,
e_233ea912595b4a21,u_6974e7a13cfd,2024-03-08 01:04:00,habitDone,,,
e_9cf9b7b783254a49,u_fc91581af67b,2024-03-08 01:14:00,contentViewed_anxiety,,,
e_fb1c68a8a48f40de,u_56eeaff7cad9,2024-03-08 01:39:00,habitDone,,,
e_643d138c245d4222,u_3a13a525a854,2024-03-08 01:45:00,contentViewed_sleep,,,
e_a476f42cb1a34be3,u_44e1d8073f38,2024-03-08 02:16:00,habitDone,,,
e_668b91890495486f,u_8971b9e5f32f,2024-03-08 02:49:00,habitDone,,,
e_6f35f342c9c14bd8,u_38a544119bda,2024-03-08 02:50:00,habitDone,,,
e_750e3b72bff14e1e,u_a2af49fb838e,2024-03-08 02:51:00,contentViewed_other,,,
e_5909aee3401c4994,u_896df59894c7,2024-03-08 03:01:00,habitDone,,,
e_c7c4f8be9b414d46,u_46de3f883e57,2024-03-08 03:08:00,contentViewed_bible,,,
e_c92303b1d09e4c8f,u_2f2dd8dea4f7,2024-03-08 03:30:00,contentViewed_anxiety,,,
e_01014085b412477e,u_2bfc60db2558,2024-03-08 03:48:00,contentViewed_bible,,,
e_b9700372cad8448c,u_e077633f85a5,2024-03-08 03:54:00,appOpen,,,
e_aaccb862d9d847b7,u_4281ef8126ec,2024-03-08 04:05:00,habitDone,,,
e_b76b1d5abd764f4f,u_5d2c7c66c0a0,2024-03-08 04:05:00,contentViewed_bible,,,
e_1414cf1d70d6477a,u_690a7eafe07f,2024-03-08 04:33:00,habitDone,,,
e_0ada28ced7c34545,u_2b278a0b211b,2024-03-08 04:51:00,habitDone,,,
e_1e8b57fbbaff46bb,u_7bc87e7fa152,2024-03-08 04:52:00,contentViewed_anxiety,,,
e_8778bbfeaadf4128,u_033d924f6541,2024-03-08 04:58:00,appOpen,,,
e_3c15d597e9d4402c,u_f3945d2152b5,2024-03-08 04:59:00,habitDone,,,
e_2ffc2ed7fb5e47b6,u_5f2c5186bebb,2024-03-08 05:00:00,contentViewed_anxiety,,,
e_0b386acb7ed740dd,u_2bd9bdbdf5aa,2024-03-08 05:10:00,habitDone,,,
e_350cbf33dc9048ad,u_6b2ca1da0277,2024-03-08 05:11:00,habitDone,,,
e_365629b3368c4d37,u_9f8277c6c1fb,2024-03-08 05:13:00,contentViewed_bible,,,
e_c821731aec034f2f,u_5392795ea978,2024-03-08 05:16:00,habitDone,,,
e_ab3d0511f88f4d86,u_1578590008f0,2024-03-08 05:21:00,habitDone,,,
e_8b9fc9bc697941bb,u_3367f4c233d5,2024-03-08 05:23:00,contentViewed_anxiety,,,
e_de3b3ad82443455c,u_61cd078a2141,2024-03-08 05:32:00,appOpen,,,
e_ba6a646e28154f2a,u_bd75738a75a6,2024-03-08 05:37:00,contentViewed_other,,,
e_666ca77087b642f6,u_18481f24640b,2024-03-08 05:41:00,contentViewed_other,,,
e_40240141674a4b74,u_d7cec357c117,2024-03-08 05:42:00,contentViewed_anxiety,,,
e_2afe557f529043c5,u_da9efd99ea50,2024-03-08 05:43:00,contentViewed_bible,,,
e_eb4504d0fc694b7d,u_94e08145ffc1,2024-03-08 06:05:00,appOpen,,,
e_2c149235967b468f,u_dc893e816d14,2024-03-08 06:06:00,contentViewed_other,,,
e_b5f415f4b91e4e78,u_884205d6219d,2024-03-08 06:09:00,appOpen,,,
e_bfd5ddec22f4485e,u_7658a12820c0,2024-03-08 06:21:00,appOpen,,,
e_5a597d9b470c4e49,u_1578590008f0,2024-03-08 06:22:00,habitDone,,,
e_f4887827c73e4e40,u_9fc708e3f52c,2024-03-08 06:23:00,appOpen,,,
e_bc392037f1544c30,u_ce4458390e57,2024-03-08 06:24:00,habitDone,,,
e_2e274f658cf04aae,u_1096ef25502c,2024-03-08 06:38:00,contentViewed_other,,,
e_9d3238a03b5546ab,u_4fb0c83cabd8,2024-03-08 06:39:00,contentViewed_sleep,,,
e_7fe07a2fcb8c4f47,u_faaa7fe563a8,2024-03-08 06:48:00,habitDone,,,
e_58b100f9c566431b,u_c3507bd1d85d,2024-03-08 06:49:00,contentViewed_sleep,,,
e_11a002afcba3466a,u_8971b9e5f32f,2024-03-08 07:17:00,contentViewed_bible,,,
e_e201349ed21740ea,u_2b7cca6ebe0f,2024-03-08 07:25:00,habitDone,,,
e_93d983fd64ad46aa,u_a88cf8a56fbe,2024-03-08 07:25:00,habitDone,,,
e_7d527b2c959f46df,u_e5dcca846fe2,2024-03-08 07:36:00,contentViewed_sleep,,,
e_c904c161070b46e6,u_f422e270c348,2024-03-08 07:41:00,contentViewed_other,,,
e_2c8c0facc2594091,u_4fb0c83cabd8,2024-03-08 07:47:00,contentViewed_sleep,,,
e_78c9cf4a5f0e4b56,u_192d2711ee03,2024-03-08 07:49:00,habitDone,,,
e_cae3929ebe0147d4,u_68d6143dea04,2024-03-08 07:58:00,contentViewed_other,,,
e_a1bde94a3a404e71,u_59e184252ae9,2024-03-08 08:06:00,contentViewed_sleep,,,
e_b4fc63c559ba44f6,u_9297bf444fe3,2024-03-08 08:08:00,appOpen,,,
e_8aa3c6bf58ee47e8,u_a97317514347,2024-03-08 08:09:00,appOpen,,,
e_896d3f9f5a174095,u_1663c583b353,2024-03-08 08:17:00,appOpen,,,
e_3b76763685c74c18,u_138cdeedb32b,2024-03-08 08:25:00,habitDone,,,
e_fb14c7b2a85c45e3,u_a84eef46e127,2024-03-08 08:37:00,contentViewed_other,,,
e_826f3afcdcb14e8a,u_fc91581af67b,2024-03-08 08:42:00,contentViewed_anxiety,,,
e_b9b952f2a17a458d,u_f5239f72def8,2024-03-08 08:50:00,appOpen,,,
e_a924e03c61aa444a,u_b62f064ac460,2024-03-08 08:51:00,contentViewed_sleep,,,
e_4ae3f874ab1246f7,u_f136e280534b,2024-03-08 08:53:00,contentViewed_sleep,,,
e_e66c97d2b8404893,u_7c434dd2d0b9,2024-03-08 09:16:00,paywallShown,sleep,False,
e_9121bde2d1624e59,u_470e0f25a91b,2024-03-08 09:34:00,appOpen,,,
e_908ebe17f67a4144,u_43715cdd88dd,2024-03-08 09:36:00,appOpen,,,
e_d06fb0a9ad724eab,u_be5a2200dcea,2024-03-08 09:40:00,contentViewed_other,,,
e_c7a2d4ddd48845e2,u_431fa6c86d8b,2024-03-08 09:40:00,paywallShown,anxiety,False,
e_a91ba893afb1493e,u_f96a64597ca9,2024-03-08 09:41:00,contentViewed_other,,,
e_274765cd2aa84ee9,u_9b00b265c9e8,2024-03-08 10:04:00,paywallShown,anxiety,False,
